,Period,Trade Flow,Reporter,Partner,Commodity Code,Trade Value (US$),Net Weight(kg),Qty Unit
130,2013,M,USA,Peru,7108,"$2,609,790,243","58,648","58,648"
131,2013,M,USA,Poland,7108,"$7,334",0,0
132,2013,M,USA,Portugal,7108,"$9,166",0,0
133,2013,M,USA,Saint Kitts and Nevis,7108,"$44,450",4,4
134,2013,M,USA,Saint Lucia,7108,"$268,218",7,7
135,2013,M,USA,Saint Vincent and the Grenadines,7108,"$587,975",12,12
136,2013,M,USA,Sierra Leone,7108,"$293,033",7,7
137,2013,M,USA,India,7108,"$11,248",0,0
138,2013,M,USA,Singapore,7108,"$10,853,759",526,526
139,2013,M,USA,South Africa,7108,"$346,130",7,7
140,2013,M,USA,Spain,7108,"$106,389",2,2
141,2013,M,USA,Suriname,7108,"$8,523,238",343,343
142,2013,M,USA,Sweden,7108,"$472,548",14,14
143,2013,M,USA,Switzerland,7108,"$267,770,375","5,793","5,793"
144,2013,M,USA,Thailand,7108,"$420,530",9,9
145,2013,M,USA,Trinidad and Tobago,7108,"$350,624",19,19
146,2013,M,USA,United Arab Emirates,7108,"$120,209",5,5
147,2013,M,USA,Türkiye,7108,"$2,974,372",59,59
148,2013,M,USA,United Kingdom,7108,"$9,057,287",221,221
149,2013,M,USA,Venezuela,7108,"$136,295,879","3,118","3,118"
150,2014,M,USA,World,7108,"$13,470,153,196",0,0
151,2014,M,USA,Antigua and Barbuda,7108,"$4,200",0,0
152,2014,M,USA,Argentina,7108,"$47,051,520","1,095",0
153,2014,M,USA,Australia,7108,"$4,205,327",0,0
154,2014,M,USA,Bahamas,7108,"$198,449",5,0
155,2014,M,USA,Barbados,7108,"$204,339",5,0
156,2014,M,USA,Belgium,7108,"$270,974",6,0
157,2014,M,USA,Bolivia (Plurinational State of),7108,"$1,346,542,084","31,344",0
158,2014,M,USA,Brazil,7108,"$172,087,566","4,006",0
159,2014,M,USA,Canada,7108,"$3,362,174,802",0,0
160,2014,M,USA,Cayman Isds,7108,"$6,887,782",160,0
161,2014,M,USA,Chile,7108,"$138,931,004","3,244",0
162,2014,M,USA,China,7108,"$1,971,066",48,0
163,2014,M,USA,Colombia,7108,"$1,736,906,869","40,853",0
164,2014,M,USA,Dem. Rep. of the Congo,7108,"$36,654",1,0
165,2014,M,USA,Costa Rica,7108,"$17,100,761",0,0
166,2014,M,USA,Denmark,7108,"$12,811",0,0
167,2014,M,USA,Dominican Rep.,7108,"$63,440,635","1,477",0
168,2014,M,USA,Ecuador,7108,"$933,262,809","21,734",0
169,2014,M,USA,France,7108,"$12,319,923",0,0
170,2014,M,USA,Gabon,7108,"$56,956",1,0
171,2014,M,USA,Germany,7108,"$20,583,175",0,0
172,2014,M,USA,Ghana,7108,"$14,103,879",328,0
173,2014,M,USA,Grenada,7108,"$57,439",1,0
174,2014,M,USA,Guatemala,7108,"$361,092,945","8,405",0
175,2014,M,USA,Guinea,7108,"$251,154",6,0
176,2014,M,USA,Guyana,7108,"$345,537,014","8,043",0
177,2014,M,USA,Haiti,7108,"$2,600",0,0
178,2014,M,USA,Honduras,7108,"$158,385,313",0,0
179,2014,M,USA,"China, Hong Kong SAR",7108,"$778,709",18,0
180,2014,M,USA,Israel,7108,"$310,059",0,0
181,2014,M,USA,Italy,7108,"$3,896,474",0,0
182,2014,M,USA,Jamaica,7108,"$1,368,743",32,0
183,2014,M,USA,Japan,7108,"$1,480,123",0,0
184,2014,M,USA,Rep. of Korea,7108,"$1,855,608",0,0
185,2014,M,USA,Lao People's Dem. Rep.,7108,"$6,693",0,0
186,2014,M,USA,Lebanon,7108,"$240,500",6,0
187,2014,M,USA,Liberia,7108,"$34,160",1,0
188,2014,M,USA,Malaysia,7108,"$104,984",3,0
189,2014,M,USA,Mali,7108,"$167,652",4,0
190,2014,M,USA,Mexico,7108,"$2,781,239,636",0,0
191,2014,M,USA,Netherlands,7108,"$260,251",6,0
192,2014,M,USA,Curaçao,7108,"$42,426,846",988,0
193,2014,M,USA,Aruba,7108,"$1,409,891",33,0
